region_sido,region_sigungu,year,selected_station,selected_terminal,ktx_travel_time_min,ktx_travel_time_median,ktx_travel_time_mean,car_to_station_time,wait_penalty,train_travel_time_min,train_travel_time_median,train_travel_time_mean,interval_minutes,n_trains,distance_to_station_km,car_travel_time,travel_time
경기,가평군,2011,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2012,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2013,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2014,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2015,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2016,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2017,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2018,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2019,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2020,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2021,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2022,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2023,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2024,,,,,,,,,,,,,,72.7,72.7
경기,가평군,2025,,,,,,,,,,,,,,72.7,72.7
경기,고양시 덕양구,2007,광명역,용산역,77.0,78.0,79.35714285714286,34.0,30.0,13,14.0,15.357142857142858,103.61538461538461,14,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2008,광명역,용산역,77.0,77.0,78.0,34.0,30.0,13,13.0,14.0,67.92857142857143,15,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2009,광명역,용산역,77.0,77.0,78.0,34.0,30.0,13,13.0,14.0,67.92857142857143,15,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2010,광명역,서울역,73.0,79.0,78.71739130434783,34.0,30.0,9,15.0,14.717391304347826,30.622222222222224,46,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2011,광명역,서울역,73.0,79.0,79.42553191489361,34.0,30.0,9,15.0,15.425531914893616,31.195652173913043,47,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2012,광명역,서울역,73.0,79.0,79.5,34.0,30.0,9,15.0,15.5,28.137254901960784,52,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2013,용산역,서울역,61.3,61.3,61.3,23.3,30.0,8,8.0,8.0,,1,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2014,광명역,서울역,73.0,79.0,81.19642857142857,34.0,30.0,9,15.0,17.196428571428573,26.09090909090909,56,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2015,광명역,서울역,74.0,81.0,82.859375,34.0,30.0,10,17.0,18.859375,22.682539682539684,64,26.097980743843834,23.3,23.3
경기,고양시 덕양구,2016,용산역,서울역,58.3,58.3,60.21666666666666,23.3,30.0,5,5.0,6.916666666666667,79.36363636363636,12,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2017,용산역,서울역,58.3,58.3,60.38333333333333,23.3,30.0,5,5.0,7.083333333333333,79.36363636363636,12,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2018,용산역,서울역,58.3,58.3,60.166666666666664,23.3,30.0,5,5.0,6.866666666666666,62.07142857142857,15,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2019,용산역,서울역,58.3,59.3,61.099999999999994,23.3,30.0,5,6.0,7.8,62.07142857142857,15,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2020,용산역,서울역,58.3,60.8,61.3,23.3,30.0,5,7.5,8.0,57.93333333333333,16,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2021,용산역,서울역,58.3,58.3,61.5,23.3,30.0,5,5.0,8.2,61.92857142857143,15,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2022,용산역,서울역,58.3,58.3,61.5,23.3,30.0,5,5.0,8.2,61.92857142857143,15,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2023,용산역,서울역,58.3,60.3,60.96666666666666,23.3,30.0,5,7.0,7.666666666666667,50.588235294117645,18,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2024,용산역,서울역,58.3,58.3,60.82631578947368,23.3,30.0,5,5.0,7.526315789473684,47.77777777777778,19,15.901459182024185,23.3,23.3
경기,고양시 덕양구,2025,용산역,서울역,58.3,58.3,60.72105263157894,23.3,30.0,5,5.0,7.421052631578948,47.77777777777778,19,15.901459182024185,23.3,23.3
경기,고양시 일산 동구,2007,광명역,용산역,81.5,82.5,83.85714285714286,38.5,30.0,13,14.0,15.357142857142858,103.61538461538461,14,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2008,광명역,용산역,81.5,81.5,82.5,38.5,30.0,13,13.0,14.0,67.92857142857143,15,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2009,광명역,용산역,81.5,81.5,82.5,38.5,30.0,13,13.0,14.0,67.92857142857143,15,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2010,광명역,서울역,77.5,83.5,83.21739130434783,38.5,30.0,9,15.0,14.717391304347826,30.622222222222224,46,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2011,광명역,서울역,77.5,83.5,83.92553191489361,38.5,30.0,9,15.0,15.425531914893616,31.195652173913043,47,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2012,광명역,서울역,77.5,83.5,84.0,38.5,30.0,9,15.0,15.5,28.137254901960784,52,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2013,용산역,서울역,68.1,68.1,68.1,30.1,30.0,8,8.0,8.0,,1,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2014,광명역,서울역,77.5,83.5,85.69642857142857,38.5,30.0,9,15.0,17.196428571428573,26.09090909090909,56,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2015,광명역,서울역,78.5,85.5,87.359375,38.5,30.0,10,17.0,18.859375,22.682539682539684,64,29.70400952126655,30.1,30.1
경기,고양시 일산 동구,2016,용산역,서울역,65.1,65.1,67.01666666666667,30.1,30.0,5,5.0,6.916666666666667,79.36363636363636,12,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2017,용산역,서울역,65.1,65.1,67.18333333333334,30.1,30.0,5,5.0,7.083333333333333,79.36363636363636,12,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2018,용산역,서울역,65.1,65.1,66.96666666666667,30.1,30.0,5,5.0,6.866666666666666,62.07142857142857,15,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2019,용산역,서울역,65.1,66.1,67.9,30.1,30.0,5,6.0,7.8,62.07142857142857,15,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2020,용산역,서울역,65.1,67.6,68.1,30.1,30.0,5,7.5,8.0,57.93333333333333,16,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2021,용산역,서울역,65.1,65.1,68.3,30.1,30.0,5,5.0,8.2,61.92857142857143,15,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2022,용산역,서울역,65.1,65.1,68.3,30.1,30.0,5,5.0,8.2,61.92857142857143,15,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2023,용산역,서울역,65.1,67.1,67.76666666666667,30.1,30.0,5,7.0,7.666666666666667,50.588235294117645,18,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2024,용산역,서울역,65.1,65.1,67.62631578947368,30.1,30.0,5,5.0,7.526315789473684,47.77777777777778,19,22.22460243376636,30.1,30.1
경기,고양시 일산 동구,2025,용산역,서울역,65.1,65.1,67.52105263157895,30.1,30.0,5,5.0,7.421052631578948,47.77777777777778,19,22.22460243376636,30.1,30.1
경기,고양시 일산 서구,2007,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2008,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2009,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2010,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2011,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2012,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2013,용산역,서울역,69.2,69.2,69.2,31.2,30.0,8,8.0,8.0,,1,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2014,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2015,,,,,,,,,,,,,,31.2,31.2
경기,고양시 일산 서구,2016,용산역,서울역,66.2,66.2,68.11666666666667,31.2,30.0,5,5.0,6.916666666666667,79.36363636363636,12,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2017,용산역,서울역,66.2,66.2,68.28333333333333,31.2,30.0,5,5.0,7.083333333333333,79.36363636363636,12,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2018,용산역,서울역,66.2,66.2,68.06666666666666,31.2,30.0,5,5.0,6.866666666666666,62.07142857142857,15,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2019,용산역,서울역,66.2,67.2,69.0,31.2,30.0,5,6.0,7.8,62.07142857142857,15,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2020,용산역,서울역,66.2,68.7,69.2,31.2,30.0,5,7.5,8.0,57.93333333333333,16,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2021,용산역,서울역,66.2,66.2,69.4,31.2,30.0,5,5.0,8.2,61.92857142857143,15,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2022,용산역,서울역,66.2,66.2,69.4,31.2,30.0,5,5.0,8.2,61.92857142857143,15,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2023,용산역,서울역,66.2,68.2,68.86666666666667,31.2,30.0,5,7.0,7.666666666666667,50.588235294117645,18,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2024,용산역,서울역,66.2,66.2,68.72631578947369,31.2,30.0,5,5.0,7.526315789473684,47.77777777777778,19,26.71999683165576,31.2,31.2
경기,고양시 일산 서구,2025,용산역,서울역,66.2,66.2,68.62105263157895,31.2,30.0,5,5.0,7.421052631578948,47.77777777777778,19,26.71999683165576,31.2,31.2
경기,과천시,2007,광명역,용산역,61.4,62.4,63.75714285714285,18.4,30.0,13,14.0,15.357142857142858,103.61538461538461,14,10.813762659013092,14.4,14.4
경기,과천시,2008,광명역,용산역,61.4,61.4,62.4,18.4,30.0,13,13.0,14.0,67.92857142857143,15,10.813762659013092,14.4,14.4
경기,과천시,2009,광명역,용산역,61.4,61.4,62.4,18.4,30.0,13,13.0,14.0,67.92857142857143,15,10.813762659013092,14.4,14.4
경기,과천시,2010,광명역,서울역,57.4,63.4,63.11739130434783,18.4,30.0,9,15.0,14.717391304347826,30.622222222222224,46,10.813762659013092,14.4,14.4
경기,과천시,2011,광명역,서울역,57.4,63.4,63.82553191489362,18.4,30.0,9,15.0,15.425531914893616,31.195652173913043,47,10.813762659013092,14.4,14.4
경기,과천시,2012,광명역,서울역,57.4,63.4,63.9,18.4,30.0,9,15.0,15.5,28.137254901960784,52,10.813762659013092,14.4,14.4
경기,과천시,2013,용산역,서울역,52.4,52.4,52.4,14.4,30.0,8,8.0,8.0,,1,11.159188397843879,14.4,14.4
경기,과천시,2014,광명역,서울역,57.4,63.4,65.59642857142858,18.4,30.0,9,15.0,17.196428571428573,26.09090909090909,56,10.813762659013092,14.4,14.4
경기,과천시,2015,광명역,서울역,58.4,65.4,67.259375,18.4,30.0,10,17.0,18.859375,22.682539682539684,64,10.813762659013092,14.4,14.4
경기,과천시,2016,용산역,서울역,49.4,49.4,51.31666666666666,14.4,30.0,5,5.0,6.916666666666667,79.36363636363636,12,11.159188397843879,14.4,14.4
경기,과천시,2017,용산역,서울역,49.4,49.4,51.483333333333334,14.4,30.0,5,5.0,7.083333333333333,79.36363636363636,12,11.159188397843879,14.4,14.4
경기,과천시,2018,용산역,서울역,49.4,49.4,51.266666666666666,14.4,30.0,5,5.0,6.866666666666666,62.07142857142857,15,11.159188397843879,14.4,14.4
경기,과천시,2019,용산역,서울역,49.4,50.4,52.199999999999996,14.4,30.0,5,6.0,7.8,62.07142857142857,15,11.159188397843879,14.4,14.4
경기,과천시,2020,용산역,서울역,49.4,51.9,52.4,14.4,30.0,5,7.5,8.0,57.93333333333333,16,11.159188397843879,14.4,14.4
경기,과천시,2021,용산역,서울역,49.4,49.4,52.599999999999994,14.4,30.0,5,5.0,8.2,61.92857142857143,15,11.159188397843879,14.4,14.4
경기,과천시,2022,용산역,서울역,49.4,49.4,52.599999999999994,14.4,30.0,5,5.0,8.2,61.92857142857143,15,11.159188397843879,14.4,14.4
경기,과천시,2023,용산역,서울역,49.4,51.4,52.06666666666666,14.4,30.0,5,7.0,7.666666666666667,50.588235294117645,18,11.159188397843879,14.4,14.4
경기,과천시,2024,용산역,서울역,49.4,49.4,51.92631578947368,14.4,30.0,5,5.0,7.526315789473684,47.77777777777778,19,11.159188397843879,14.4,14.4
경기,과천시,2025,용산역,서울역,49.4,49.4,51.821052631578944,14.4,30.0,5,5.0,7.421052631578948,47.77777777777778,19,11.159188397843879,14.4,14.4
경기,광명시,2007,광명역,용산역,49.3,50.3,51.65714285714286,6.3,30.0,13,14.0,15.357142857142858,103.61538461538461,14,3.108602211376621,18.1,18.1
경기,광명시,2008,광명역,용산역,49.3,49.3,50.3,6.3,30.0,13,13.0,14.0,67.92857142857143,15,3.108602211376621,18.1,18.1
경기,광명시,2009,광명역,용산역,49.3,49.3,50.3,6.3,30.0,13,13.0,14.0,67.92857142857143,15,3.108602211376621,18.1,18.1
경기,광명시,2010,광명역,서울역,45.3,51.3,51.017391304347825,6.3,30.0,9,15.0,14.717391304347826,30.622222222222224,46,3.108602211376621,18.1,18.1
경기,광명시,2011,광명역,서울역,45.3,51.3,51.725531914893615,6.3,30.0,9,15.0,15.425531914893616,31.195652173913043,47,3.108602211376621,18.1,18.1
경기,광명시,2012,광명역,서울역,45.3,51.3,51.8,6.3,30.0,9,15.0,15.5,28.137254901960784,52,3.108602211376621,18.1,18.1
경기,광명시,2013,광명역,서울역,45.3,51.3,52.170370370370364,6.3,30.0,9,15.0,15.87037037037037,27.07547169811321,54,3.108602211376621,18.1,18.1
경기,광명시,2014,광명역,서울역,45.3,51.3,53.49642857142857,6.3,30.0,9,15.0,17.196428571428573,26.09090909090909,56,3.108602211376621,18.1,18.1
경기,광명시,2015,광명역,서울역,46.3,53.3,55.159375,6.3,30.0,10,17.0,18.859375,22.682539682539684,64,3.108602211376621,18.1,18.1
경기,광명시,2016,광명역,용산역,49.3,50.3,51.7390243902439,6.3,30.0,13,14.0,15.439024390243903,34.55,41,3.108602211376621,18.1,18.1
경기,광명시,2017,광명역,용산역,49.3,50.3,51.75454545454545,6.3,30.0,13,14.0,15.454545454545455,32.13953488372093,44,3.108602211376621,18.1,18.1
경기,광명시,2018,광명역,용산역,49.3,51.3,51.81351351351351,6.3,30.0,13,15.0,15.513513513513514,37.638888888888886,37,3.108602211376621,18.1,18.1
경기,광명시,2019,광명역,용산역,49.3,51.3,52.110810810810804,6.3,30.0,13,15.0,15.81081081081081,37.72222222222222,37,3.108602211376621,18.1,18.1
경기,광명시,2020,광명역,용산역,49.3,51.8,52.11578947368421,6.3,30.0,13,15.5,15.81578947368421,36.7027027027027,38,3.108602211376621,18.1,18.1
경기,광명시,2021,광명역,용산역,50.3,50.3,52.02972972972972,6.3,30.0,14,14.0,15.72972972972973,27.61111111111111,37,3.108602211376621,18.1,18.1
경기,광명시,2022,광명역,용산역,50.3,50.3,52.02972972972972,6.3,30.0,14,14.0,15.72972972972973,27.61111111111111,37,3.108602211376621,18.1,18.1
경기,광명시,2023,광명역,용산역,52.3,54.3,53.91904761904762,6.3,30.0,16,18.0,17.61904761904762,24.21951219512195,42,3.108602211376621,18.1,18.1
경기,광명시,2024,광명역,용산역,52.3,54.3,53.90975609756097,6.3,30.0,16,18.0,17.609756097560975,24.825,41,3.108602211376621,18.1,18.1
경기,광명시,2025,광명역,용산역,52.3,54.3,53.91904761904762,6.3,30.0,16,18.0,17.61904761904762,24.21951219512195,42,3.108602211376621,18.1,18.1
경기,광주시,2007,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2008,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2009,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2010,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2011,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2012,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2013,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2014,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2015,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2016,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2017,,,,,,,,,,,,,,46.7,46.7
경기,광주시,2018,상봉역,서울역,95.5,96.5,96.72222222222223,40.5,30.0,25,26.0,26.22222222222222,104.75,9,28.724922291251364,46.7,46.7
경기,광주시,2019,상봉역,서울역,95.5,96.5,96.72222222222223,40.5,30.0,25,26.0,26.22222222222222,104.75,9,28.724922291251364,46.7,46.7
경기,광주시,2020,상봉역,서울역,95.5,96.5,96.8,40.5,30.0,25,26.0,26.3,92.11111111111111,10,28.724922291251364,46.7,46.7
경기,광주시,2021,상봉역,서울역,95.5,96.5,96.7,40.5,30.0,25,26.0,26.2,92.11111111111111,10,28.724922291251364,46.7,46.7
경기,광주시,2022,상봉역,서울역,95.5,96.5,96.7,40.5,30.0,25,26.0,26.2,92.11111111111111,10,28.724922291251364,46.7,46.7
경기,광주시,2023,상봉역,서울역,96.5,96.5,96.75,40.5,30.0,26,26.0,26.25,102.0,8,28.724922291251364,46.7,46.7
경기,광주시,2024,상봉역,서울역,96.5,96.5,96.75,40.5,30.0,26,26.0,26.25,102.14285714285714,8,28.724922291251364,46.7,46.7
경기,광주시,2025,상봉역,서울역,97.5,97.5,97.5,40.5,30.0,27,27.0,27.0,145.66666666666666,7,28.724922291251364,46.7,46.7
경기,구리시,2007,광명역,용산역,82.8,83.8,85.15714285714286,39.8,30.0,13,14.0,15.357142857142858,103.61538461538461,14,29.653932303547442,23.5,23.5
경기,구리시,2008,광명역,용산역,82.8,82.8,83.8,39.8,30.0,13,13.0,14.0,67.92857142857143,15,29.653932303547442,23.5,23.5
경기,구리시,2009,광명역,용산역,82.8,82.8,83.8,39.8,30.0,13,13.0,14.0,67.92857142857143,15,29.653932303547442,23.5,23.5
경기,구리시,2010,광명역,서울역,78.8,84.8,84.51739130434783,39.8,30.0,9,15.0,14.717391304347826,30.622222222222224,46,29.653932303547442,23.5,23.5
경기,구리시,2011,광명역,서울역,78.8,84.8,85.22553191489361,39.8,30.0,9,15.0,15.425531914893616,31.195652173913043,47,29.653932303547442,23.5,23.5
경기,구리시,2012,광명역,서울역,78.8,84.8,85.3,39.8,30.0,9,15.0,15.5,28.137254901960784,52,29.653932303547442,23.5,23.5
경기,구리시,2013,용산역,서울역,61.5,61.5,61.5,23.5,30.0,8,8.0,8.0,,1,16.67262986383267,23.5,23.5
경기,구리시,2014,광명역,서울역,78.8,84.8,86.99642857142857,39.8,30.0,9,15.0,17.196428571428573,26.09090909090909,56,29.653932303547442,23.5,23.5
경기,구리시,2015,광명역,서울역,79.8,86.8,88.659375,39.8,30.0,10,17.0,18.859375,22.682539682539684,64,29.653932303547442,23.5,23.5
경기,구리시,2016,용산역,서울역,58.5,58.5,60.416666666666664,23.5,30.0,5,5.0,6.916666666666667,79.36363636363636,12,16.67262986383267,23.5,23.5
경기,구리시,2017,용산역,서울역,58.5,58.5,60.583333333333336,23.5,30.0,5,5.0,7.083333333333333,79.36363636363636,12,16.67262986383267,23.5,23.5
경기,구리시,2018,용산역,서울역,58.5,58.5,60.36666666666667,23.5,30.0,5,5.0,6.866666666666666,62.07142857142857,15,16.67262986383267,23.5,23.5
경기,구리시,2019,용산역,서울역,58.5,59.5,61.3,23.5,30.0,5,6.0,7.8,62.07142857142857,15,16.67262986383267,23.5,23.5
경기,구리시,2020,용산역,서울역,58.5,61.0,61.5,23.5,30.0,5,7.5,8.0,57.93333333333333,16,16.67262986383267,23.5,23.5
경기,구리시,2021,용산역,서울역,58.5,58.5,61.7,23.5,30.0,5,5.0,8.2,61.92857142857143,15,16.67262986383267,23.5,23.5
경기,구리시,2022,용산역,서울역,58.5,58.5,61.7,23.5,30.0,5,5.0,8.2,61.92857142857143,15,16.67262986383267,23.5,23.5
경기,구리시,2023,용산역,서울역,58.5,60.5,61.166666666666664,23.5,30.0,5,7.0,7.666666666666667,50.588235294117645,18,16.67262986383267,23.5,23.5
경기,구리시,2024,용산역,서울역,58.5,58.5,61.026315789473685,23.5,30.0,5,5.0,7.526315789473684,47.77777777777778,19,16.67262986383267,23.5,23.5
경기,구리시,2025,용산역,서울역,58.5,58.5,60.921052631578945,23.5,30.0,5,5.0,7.421052631578948,47.77777777777778,19,16.67262986383267,23.5,23.5
경기,군포시,2007,광명역,용산역,63.0,64.0,65.35714285714286,20.0,30.0,13,14.0,15.357142857142858,103.61538461538461,14,9.242462376191726,30.4,30.4
경기,군포시,2008,광명역,용산역,63.0,63.0,64.0,20.0,30.0,13,13.0,14.0,67.92857142857143,15,9.242462376191726,30.4,30.4
경기,군포시,2009,광명역,용산역,63.0,63.0,64.0,20.0,30.0,13,13.0,14.0,67.92857142857143,15,9.242462376191726,30.4,30.4
경기,군포시,2010,광명역,서울역,59.0,65.0,64.71739130434783,20.0,30.0,9,15.0,14.717391304347826,30.622222222222224,46,9.242462376191726,30.4,30.4
경기,군포시,2011,광명역,서울역,59.0,65.0,65.42553191489361,20.0,30.0,9,15.0,15.425531914893616,31.195652173913043,47,9.242462376191726,30.4,30.4
경기,군포시,2012,광명역,서울역,59.0,65.0,65.5,20.0,30.0,9,15.0,15.5,28.137254901960784,52,9.242462376191726,30.4,30.4
경기,군포시,2013,광명역,서울역,59.0,65.0,65.87037037037037,20.0,30.0,9,15.0,15.87037037037037,27.07547169811321,54,9.242462376191726,30.4,30.4
경기,군포시,2014,광명역,서울역,59.0,65.0,67.19642857142857,20.0,30.0,9,15.0,17.196428571428573,26.09090909090909,56,9.242462376191726,30.4,30.4
경기,군포시,2015,광명역,서울역,60.0,67.0,68.859375,20.0,30.0,10,17.0,18.859375,22.682539682539684,64,9.242462376191726,30.4,30.4
경기,군포시,2016,광명역,용산역,63.0,64.0,65.4390243902439,20.0,30.0,13,14.0,15.439024390243903,34.55,41,9.242462376191726,30.4,30.4
경기,군포시,2017,광명역,용산역,63.0,64.0,65.45454545454545,20.0,30.0,13,14.0,15.454545454545455,32.13953488372093,44,9.242462376191726,30.4,30.4
경기,군포시,2018,광명역,용산역,63.0,65.0,65.51351351351352,20.0,30.0,13,15.0,15.513513513513514,37.638888888888886,37,9.242462376191726,30.4,30.4
경기,군포시,2019,광명역,용산역,63.0,65.0,65.8108108108108,20.0,30.0,13,15.0,15.81081081081081,37.72222222222222,37,9.242462376191726,30.4,30.4
경기,군포시,2020,광명역,용산역,63.0,65.5,65.8157894736842,20.0,30.0,13,15.5,15.81578947368421,36.7027027027027,38,9.242462376191726,30.4,30.4
경기,군포시,2021,광명역,용산역,64.0,64.0,65.72972972972973,20.0,30.0,14,14.0,15.72972972972973,27.61111111111111,37,9.242462376191726,30.4,30.4
경기,군포시,2022,광명역,용산역,64.0,64.0,65.72972972972973,20.0,30.0,14,14.0,15.72972972972973,27.61111111111111,37,9.242462376191726,30.4,30.4
경기,군포시,2023,용산역,서울역,65.4,67.4,68.06666666666666,30.4,30.0,5,7.0,7.666666666666667,50.588235294117645,18,20.991127823508997,30.4,30.4
경기,군포시,2024,용산역,서울역,65.4,65.4,67.92631578947368,30.4,30.0,5,5.0,7.526315789473684,47.77777777777778,19,20.991127823508997,30.4,30.4
경기,군포시,2025,용산역,서울역,65.4,65.4,67.82105263157895,30.4,30.0,5,5.0,7.421052631578948,47.77777777777778,19,20.991127823508997,30.4,30.4
경기,김포시,2007,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2008,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2009,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2010,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2011,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2012,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2013,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2014,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2015,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2016,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2017,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2018,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2019,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2020,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2021,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2022,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2023,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2024,,,,,,,,,,,,,,37.8,37.8
경기,김포시,2025,,,,,,,,,,,,,,37.8,37.8
경기,남양주시,2007,,,,,,,,,,,,,,38.1,38.1
